event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220905094828739_00000227.sum,2022-09-05T09:48:28.351,29.463040,102.181299,14.318,2.585,7.365,0.249,12,141.8
20220905094852923_00000228.sum,2022-09-05T09:48:52.274,29.645768,102.046239,15.564,3.526,6.563,0.264,9,146.4
20220905095014707_00000229.sum,2022-09-05T09:50:14.383,29.654468,102.089167,16.204,2.184,3.765,0.281,17,137.9
20220905095052116_00000230.sum,2022-09-05T09:50:51.129,29.480988,101.942518,29.411,20.803,33.174,0.253,9,188.4
20220905095128439_00000231.sum,2022-09-05T09:51:27.838,29.885290,101.983422,9.401,4.567,7.461,0.262,9,198.9
20220905095211352_00000232.sum,2022-09-05T09:52:10.959,29.415199,102.187162,15.505,1.279,5.930,0.285,31,106.1
20220905095305211_00000233.sum,2022-09-05T09:52:43.681,30.734081,101.394882,23.102,118.584,147.216,0.467,9,320.5
20220905095417774_00000234.sum,2022-09-05T09:54:17.137,29.649372,102.089827,14.566,1.949,4.141,0.306,22,90.0
20220905095510140_00000235.sum,2022-09-05T09:55:09.855,29.421464,102.177776,15.344,1.436,6.309,0.319,26,104.4
20220905095526268_00000236.sum,2022-09-05T09:55:25.783,29.614414,102.029598,12.717,1.965,5.003,0.312,17,114.6
20220905095625410_00000237.sum,2022-09-05T09:56:24.865,29.570915,101.976247,14.362,1.570,5.644,0.280,19,105.6
20220905095754315_00000238.sum,2022-09-05T09:57:53.717,29.686211,102.093113,12.032,1.461,3.648,0.347,25,72.7
20220905100046888_00000239.sum,2022-09-05T10:00:47.433,29.662402,102.042064,13.864,4.079,5.230,0.178,13,167.9
20220905100110078_00000240.sum,2022-09-05T10:01:09.376,29.421780,102.179862,13.835,5.053,9.172,0.212,9,162.8
20220905100204946_00000241.sum,2022-09-05T10:02:04.443,29.809932,102.020361,9.689,1.286,3.806,0.262,19,66.0
20220905100255997_00000242.sum,2022-09-05T10:02:55.871,29.630608,102.118288,15.604,2.083,4.695,0.372,24,144.3
20220905100333812_00000243.sum,2022-09-05T10:03:33.655,29.792027,102.012528,9.077,2.618,6.433,0.291,10,116.8
20220905100350774_00000244.sum,2022-09-05T10:03:50.420,29.432933,102.168400,15.019,1.393,6.291,0.347,25,103.4
20220905100435030_00000245.sum,2022-09-05T10:04:34.390,29.778216,101.993025,10.295,1.910,6.329,0.297,18,87.2
20220905100456421_00000246.sum,2022-09-05T10:04:56.004,29.447831,102.201119,11.124,8.107,11.744,0.074,6,143.4
20220905100529671_00000247.sum,2022-09-05T10:05:29.136,29.646934,102.084874,14.686,1.514,3.856,0.296,28,97.1
20220905100653524_00000248.sum,2022-09-05T10:06:53.043,29.688901,102.016680,17.000,1.941,4.418,0.257,16,107.5
20220905100801517_00000249.sum,2022-09-05T10:08:01.159,29.867248,102.005440,15.747,2.910,8.327,0.096,9,157.1
20220905100844073_00000250.sum,2022-09-05T10:08:43.199,29.582733,102.195233,18.548,7.013,12.231,0.260,8,210.3
20220905101014259_00000251.sum,2022-09-05T10:10:13.876,29.338407,102.166941,14.048,1.721,7.056,0.189,13,120.0
20220905101023033_00000252.sum,2022-09-05T10:10:22.667,29.583734,102.100177,17.772,2.051,6.292,0.363,20,99.6
20220905101125319_00000253.sum,2022-09-05T10:11:24.604,29.729814,102.062885,9.295,3.652,6.417,0.220,10,125.3
20220905101254726_00000254.sum,2022-09-05T10:12:54.250,29.812007,102.011561,10.215,4.073,8.745,0.222,12,156.1
20220905101311810_00000255.sum,2022-09-05T10:13:11.293,29.517701,101.972600,16.190,1.815,7.577,0.324,24,94.9
20220905101331788_00000256.sum,2022-09-05T10:13:31.313,29.789022,102.020763,10.244,1.517,4.389,0.309,16,97.5
20220905101441071_00000257.sum,2022-09-05T10:14:40.561,29.635724,102.064942,18.657,2.880,6.104,0.322,15,164.8
20220905101507284_00000258.sum,2022-09-05T10:15:06.924,29.432968,102.167629,14.943,1.407,6.500,0.383,25,103.4
20220905101600125_00000259.sum,2022-09-05T10:15:59.477,29.579644,101.901021,7.612,4.648,11.579,0.035,7,179.1
20220905101625988_00000260.sum,2022-09-05T10:16:25.532,29.374252,102.178086,13.183,1.703,6.552,0.289,20,98.5
20220905101709043_00000261.sum,2022-09-05T10:17:08.641,29.652314,102.005789,12.343,2.674,4.872,0.256,14,155.7
20220905101729343_00000262.sum,2022-09-05T10:17:29.100,29.780877,102.035217,14.583,3.088,7.051,0.442,11,123.0
20220905101828366_00000263.sum,2022-09-05T10:18:27.874,29.509065,102.176683,17.751,3.189,8.458,0.307,17,180.2
20220905101958669_00000264.sum,2022-09-05T10:19:59.186,29.854236,102.016477,15.037,6.219,13.447,0.029,9,132.0
20220905102014396_00000265.sum,2022-09-05T10:20:13.946,29.791243,102.008080,10.099,1.374,4.026,0.292,28,68.7
20220905102119858_00000266.sum,2022-09-05T10:21:19.358,29.815977,102.027961,9.629,4.504,10.162,0.256,9,146.8
20220905102142886_00000267.sum,2022-09-05T10:21:42.367,29.648844,102.023835,14.072,2.744,4.923,0.223,17,169.7
20220905102150476_00000268.sum,2022-09-05T10:21:50.206,29.486646,102.188454,14.994,1.801,6.887,0.365,20,111.1
20220905102403771_00000269.sum,2022-09-05T10:24:03.326,29.524714,102.128666,15.271,1.582,7.888,0.364,23,101.9
20220905102521629_00000270.sum,2022-09-05T10:25:21.235,29.569279,102.011584,12.275,1.330,4.384,0.334,27,87.1
20220905102653535_00000271.sum,2022-09-05T10:26:52.865,29.489772,101.871988,15.234,8.071,18.588,0.290,8,255.5
20220905102730452_00000272.sum,2022-09-05T10:27:30.040,29.799760,102.008049,9.359,2.959,6.371,0.323,15,94.2
20220905102847637_00000273.sum,2022-09-05T10:28:47.253,29.577978,102.109875,17.699,2.567,6.930,0.357,15,140.2
20220905102940777_00000274.sum,2022-09-05T10:29:40.268,29.766684,102.013501,9.565,1.457,4.025,0.276,26,66.2
20220905103118931_00000275.sum,2022-09-05T10:31:18.639,29.433070,102.170538,17.530,1.362,6.294,0.333,26,104.3
20220905103214869_00000276.sum,2022-09-05T10:32:14.358,29.678404,102.100124,11.045,3.147,4.225,0.203,9,161.4
20220905103326644_00000277.sum,2022-09-05T10:33:26.371,29.794680,102.028588,10.341,2.042,4.857,0.300,14,125.4
20220905103421916_00000278.sum,2022-09-05T10:34:21.791,29.436109,102.188846,13.786,2.422,8.228,0.269,11,142.0
20220905103534155_00000279.sum,2022-09-05T10:35:33.811,29.614306,102.093529,16.331,1.895,5.301,0.371,20,98.6
20220905103616870_00000280.sum,2022-09-05T10:36:16.988,29.627619,101.974217,14.104,3.488,7.261,0.275,11,207.8
20220905103641339_00000281.sum,2022-09-05T10:36:40.916,29.442757,102.163520,14.616,1.524,6.610,0.344,26,103.8
20220905103807803_00000282.sum,2022-09-05T10:38:07.663,29.640761,101.995090,16.215,2.978,6.828,0.248,12,176.6
20220905103908837_00000283.sum,2022-09-05T10:39:08.471,29.779754,101.949105,10.033,3.636,7.257,0.423,9,119.5
20220905104210940_00000284.sum,2022-09-05T10:42:10.567,29.437384,102.170281,15.450,1.447,6.725,0.400,26,104.4
20220905104256224_00000285.sum,2022-09-05T10:42:55.411,29.458303,102.164062,17.922,2.103,10.053,0.439,19,141.0
20220905104337089_00000286.sum,2022-09-05T10:43:36.779,29.888543,102.019893,12.058,20.140,27.570,0.286,6,168.6
20220905104413772_00000287.sum,2022-09-05T10:44:13.225,29.445764,102.159727,12.910,2.070,7.696,0.363,18,103.5
20220905104450894_00000288.sum,2022-09-05T10:44:50.272,29.768901,102.022630,7.650,2.137,5.129,0.323,18,105.1
20220905104515568_00000289.sum,2022-09-05T10:45:14.998,29.814411,102.023620,8.949,1.536,5.089,0.270,15,103.5
20220905104534496_00000290.sum,2022-09-05T10:45:34.930,29.358430,102.188551,9.005,5.920,11.126,0.252,9,246.3
20220905104539984_00000291.sum,2022-09-05T10:45:39.250,29.737232,102.084980,18.370,4.719,14.025,0.267,12,241.6
20220905104715669_00000292.sum,2022-09-05T10:47:15.221,29.440382,102.164447,15.319,1.712,7.893,0.284,16,142.4
20220905104756964_00000293.sum,2022-09-05T10:47:56.649,29.842378,102.029859,8.583,3.143,7.988,0.296,10,132.5
20220905104857223_00000294.sum,2022-09-05T10:48:56.989,29.332812,102.166066,11.593,2.655,9.892,0.117,9,118.8
20220905105015381_00000295.sum,2022-09-05T10:50:15.209,29.474591,102.208387,13.662,1.828,6.856,0.384,23,150.2
20220905105055929_00000296.sum,2022-09-05T10:50:55.662,29.643004,102.003741,11.398,2.868,6.131,0.278,13,162.5
20220905105135373_00000297.sum,2022-09-05T10:51:35.183,29.823465,102.003161,14.363,4.143,9.643,0.147,11,171.3
20220905105236642_00000298.sum,2022-09-05T10:52:36.257,29.683560,101.995572,9.850,3.148,8.524,0.234,7,190.8
20220905105353747_00000299.sum,2022-09-05T10:53:53.089,29.459250,102.168671,18.082,1.924,9.509,0.267,14,145.5
20220905105521036_00000300.sum,2022-09-05T10:55:21.905,29.709158,102.067707,11.901,6.529,9.940,0.128,9,130.6
20220905105609528_00000301.sum,2022-09-05T10:56:09.190,29.471839,102.171950,13.844,2.202,9.159,0.228,9,147.7
20220905105657041_00000302.sum,2022-09-05T10:56:56.830,29.653806,102.037184,14.875,2.844,4.841,0.236,15,191.8
20220905105715285_00000303.sum,2022-09-05T10:57:14.838,29.806529,102.029021,5.850,2.151,6.928,0.207,10,83.9
20220905105739845_00000304.sum,2022-09-05T10:57:39.246,29.610354,101.977480,16.452,1.976,7.499,0.274,15,104.2
20220905110014762_00000305.sum,2022-09-05T11:00:14.224,29.631045,102.008834,13.294,1.547,4.541,0.294,23,87.9
20220905110120731_00000306.sum,2022-09-05T11:01:19.974,29.438055,102.113267,25.965,5.899,10.831,0.305,16,188.5
20220905110224932_00000307.sum,2022-09-05T11:02:24.566,29.691273,102.119208,10.954,2.428,3.177,0.090,9,150.4
20220905110457796_00000308.sum,2022-09-05T11:04:57.342,29.404226,102.170480,14.443,1.719,7.407,0.354,20,101.3
20220905110542126_00000309.sum,2022-09-05T11:05:41.597,29.653745,102.086277,14.454,1.761,4.070,0.328,23,97.4
20220905110701139_00000310.sum,2022-09-05T11:07:00.944,29.667709,102.060211,14.245,1.957,4.072,0.333,15,102.5
20220905110743484_00000311.sum,2022-09-05T11:07:43.455,29.828145,102.046086,10.403,2.697,5.965,0.289,10,127.2
20220905110929557_00000312.sum,2022-09-05T11:09:29.081,29.409562,102.164417,11.160,2.498,9.170,0.233,12,153.6
20220905111000869_00000313.sum,2022-09-05T11:10:01.494,29.615684,102.347744,8.646,9.249,12.378,0.237,6,203.4
20220905111031233_00000314.sum,2022-09-05T11:10:30.649,29.824545,102.006883,9.071,4.025,9.799,0.242,11,124.1
20220905111206058_00000315.sum,2022-09-05T11:12:05.614,29.614814,102.029503,14.431,1.636,5.110,0.335,23,126.0
20220905111233656_00000316.sum,2022-09-05T11:12:33.299,29.661542,101.974073,8.892,3.767,8.197,0.248,10,183.5
20220905111304805_00000317.sum,2022-09-05T11:13:04.536,29.643208,102.027152,13.913,3.054,6.371,0.230,11,173.9
20220905111358054_00000318.sum,2022-09-05T11:13:57.686,29.653689,102.014498,13.222,2.378,4.591,0.270,17,118.0
20220905111437788_00000319.sum,2022-09-05T11:14:37.154,29.458749,102.182203,17.688,2.314,9.384,0.352,14,148.3
20220905111513030_00000320.sum,2022-09-05T11:15:13.012,29.387169,102.158809,9.814,5.276,10.846,0.241,12,243.8
20220905111534964_00000321.sum,2022-09-05T11:15:34.828,29.644144,102.015468,11.313,2.173,4.236,0.283,17,157.9
20220905111652188_00000322.sum,2022-09-05T11:16:51.757,29.613148,102.030842,13.969,4.214,8.449,0.274,11,198.6
20220905111703752_00000323.sum,2022-09-05T11:17:03.182,29.789681,101.842417,15.639,18.187,22.574,0.162,6,187.4
20220905111758295_00000324.sum,2022-09-05T11:17:57.796,29.657016,102.092631,14.587,2.070,4.223,0.353,20,113.9
20220905111807528_00000325.sum,2022-09-05T11:18:06.428,29.464973,102.180399,37.537,3.129,4.616,0.373,14,107.3
20220905111919048_00000326.sum,2022-09-05T11:19:18.590,29.463234,102.163125,14.386,1.621,6.534,0.366,24,105.3
20220905112011108_00000327.sum,2022-09-05T11:20:10.683,29.817497,102.022014,10.998,2.798,5.780,0.285,9,145.3
20220905112038139_00000328.sum,2022-09-05T11:20:37.356,29.625457,102.037110,13.911,2.401,5.523,0.285,12,126.6
20220905112140294_00000329.sum,2022-09-05T11:21:39.935,29.427073,102.161004,11.252,2.135,7.538,0.247,12,154.5
20220905112218725_00000330.sum,2022-09-05T11:22:18.419,29.485378,102.195161,17.437,1.434,6.404,0.337,27,112.2
20220905112620099_00000331.sum,2022-09-05T11:26:19.849,29.483832,102.205359,17.916,1.481,7.109,0.334,26,114.7
20220905112729114_00000332.sum,2022-09-05T11:27:28.651,29.428749,102.167709,14.011,1.416,6.721,0.273,24,103.1
20220905112928356_00000333.sum,2022-09-05T11:29:27.821,29.535785,102.127658,15.194,1.404,6.298,0.287,25,102.6
20220905113007131_00000334.sum,2022-09-05T11:30:06.606,29.615366,102.032748,14.014,1.335,5.096,0.272,25,90.7
20220905113158683_00000335.sum,2022-09-05T11:31:58.041,29.671163,102.105640,12.533,2.096,3.605,0.376,19,100.1
20220905113223727_00000336.sum,2022-09-05T11:32:23.350,29.771714,102.063358,8.197,3.324,7.778,0.185,9,144.9
20220905113549395_00000337.sum,2022-09-05T11:35:48.955,29.649343,102.029098,14.602,2.584,4.720,0.347,15,168.4
20220905113712958_00000338.sum,2022-09-05T11:37:12.573,29.391776,102.182974,12.897,2.293,8.470,0.278,15,136.9
20220905113735357_00000339.sum,2022-09-05T11:37:34.884,29.497826,102.196121,12.915,1.548,6.230,0.387,28,113.6
20220905113853468_00000340.sum,2022-09-05T11:38:52.888,29.632116,102.050998,12.655,7.271,9.568,0.237,8,208.5
20220905113915082_00000341.sum,2022-09-05T11:39:14.690,29.492272,102.194124,13.871,1.513,6.514,0.369,29,112.5
20220905114039853_00000342.sum,2022-09-05T11:40:39.052,29.742187,102.080014,19.872,5.474,15.039,0.164,11,239.4
20220905114114573_00000343.sum,2022-09-05T11:41:14.299,29.434057,102.183281,10.079,3.993,8.230,0.178,12,232.7
20220905114149208_00000344.sum,2022-09-05T11:41:48.944,29.751922,102.062717,12.519,2.283,4.089,0.300,20,83.0
20220905114248625_00000345.sum,2022-09-05T11:42:48.235,29.642834,102.086541,15.819,2.581,4.601,0.302,17,97.8
20220905114409073_00000346.sum,2022-09-05T11:44:08.513,29.426008,102.168987,17.556,1.579,7.668,0.340,26,103.4
20220905114452550_00000347.sum,2022-09-05T11:44:52.006,29.435582,102.170190,14.360,1.532,6.786,0.313,24,104.4
20220905114550738_00000348.sum,2022-09-05T11:45:50.606,29.830807,102.019206,8.703,1.797,5.883,0.292,13,83.3
20220905114715348_00000349.sum,2022-09-05T11:47:14.803,29.601805,102.002884,14.104,2.540,5.473,0.216,16,167.7
20220905114741242_00000350.sum,2022-09-05T11:47:40.507,29.647028,102.012132,12.810,2.205,4.880,0.300,19,88.6
20220905114910271_00000351.sum,2022-09-05T11:49:09.859,29.475738,102.218323,15.616,1.647,7.408,0.334,25,117.3
20220905115039808_00000352.sum,2022-09-05T11:50:39.209,29.419623,102.209261,13.785,2.376,8.987,0.359,13,145.6
20220905115157176_00000353.sum,2022-09-05T11:51:56.550,29.549344,102.121118,16.738,1.825,6.837,0.340,22,101.9
20220905115230099_00000354.sum,2022-09-05T11:52:29.587,29.414223,102.172514,14.624,1.376,6.283,0.357,26,102.7
20220905115351724_00000355.sum,2022-09-05T11:53:51.142,29.599259,102.017420,11.950,1.931,6.935,0.242,13,121.5
20220905115411299_00000356.sum,2022-09-05T11:54:10.844,29.811436,102.025945,6.314,2.513,7.880,0.232,12,128.2
20220905115447343_00000357.sum,2022-09-05T11:54:46.879,29.790572,102.011040,10.802,1.709,4.743,0.260,14,78.7
20220905115527073_00000358.sum,2022-09-05T11:55:26.544,29.831047,102.050277,10.214,3.248,6.862,0.358,12,126.8
20220905115636026_00000359.sum,2022-09-05T11:56:35.658,29.833283,102.036576,9.240,4.995,7.848,0.294,8,179.3
20220905115748111_00000360.sum,2022-09-05T11:57:48.121,29.592476,101.986136,14.570,2.040,6.491,0.385,14,109.7
20220905115919665_00000361.sum,2022-09-05T11:59:19.193,29.677936,101.941965,13.231,21.457,27.242,0.267,6,160.3
20220905120004301_00000362.sum,2022-09-05T12:00:03.803,29.801540,102.015369,7.227,5.208,9.567,0.321,9,139.5
20220905120055868_00000363.sum,2022-09-05T12:00:55.437,29.412696,102.186215,15.792,2.213,8.918,0.213,11,138.1
20220905120122567_00000364.sum,2022-09-05T12:01:22.099,29.787017,102.011593,9.161,1.667,4.433,0.319,21,67.4
20220905120313727_00000365.sum,2022-09-05T12:03:13.291,29.787494,102.011053,12.018,1.856,6.018,0.279,22,101.6
20220905120343401_00000366.sum,2022-09-05T12:03:42.915,29.814056,102.016276,10.374,7.894,13.849,0.253,7,202.0
20220905120518219_00000367.sum,2022-09-05T12:05:17.715,29.530759,101.922926,12.210,1.981,5.586,0.266,15,135.3
20220905120602561_00000368.sum,2022-09-05T12:06:02.317,29.390159,102.173900,10.995,2.797,7.582,0.241,14,179.8
20220905120658296_00000369.sum,2022-09-05T12:06:57.808,29.523616,102.122405,17.536,1.528,7.564,0.344,21,101.1
20220905120805528_00000370.sum,2022-09-05T12:08:05.200,29.451981,102.158060,19.740,1.488,5.937,0.351,25,103.5
20220905120903784_00000371.sum,2022-09-05T12:09:03.769,29.731307,102.049851,9.641,6.242,9.168,0.138,7,141.0
20220905120946222_00000372.sum,2022-09-05T12:09:45.916,29.595453,102.148973,16.258,2.213,5.777,0.224,13,147.7
20220905121018184_00000373.sum,2022-09-05T12:10:17.678,29.755060,102.045548,8.904,7.720,9.723,0.255,7,127.3
20220905121120530_00000374.sum,2022-09-05T12:11:20.135,29.781215,102.020549,9.591,2.104,5.371,0.279,14,114.6
20220905121413211_00000375.sum,2022-09-05T12:14:12.815,29.448577,102.216683,13.549,2.036,7.080,0.251,18,115.1
20220905121500384_00000376.sum,2022-09-05T12:15:00.181,29.421684,102.181853,14.364,1.942,7.425,0.292,19,143.7
20220905121546784_00000377.sum,2022-09-05T12:15:46.505,29.635974,102.031198,15.949,2.073,5.613,0.293,15,120.5
20220905121616959_00000378.sum,2022-09-05T12:16:16.598,29.633686,102.004057,13.984,2.798,6.277,0.243,12,167.3
20220905121656131_00000379.sum,2022-09-05T12:16:55.747,29.610982,101.997985,16.551,1.557,7.691,0.204,14,112.5
20220905121800162_00000380.sum,2022-09-05T12:17:59.755,29.395031,102.188279,13.571,2.904,8.563,0.320,14,105.4
20220905121909023_00000381.sum,2022-09-05T12:19:08.799,29.856867,101.948330,10.639,3.236,7.897,0.307,10,132.2
20220905122115990_00000382.sum,2022-09-05T12:21:15.588,29.801057,102.011176,6.866,1.966,4.817,0.212,13,122.4
20220905122327498_00000383.sum,2022-09-05T12:23:27.033,29.595334,102.096058,17.922,2.316,6.490,0.277,14,98.9
20220905122349847_00000384.sum,2022-09-05T12:23:49.532,29.640088,102.004648,14.049,2.307,5.322,0.238,16,141.9
20220905122536580_00000385.sum,2022-09-05T12:25:36.030,29.436203,102.175623,16.843,1.552,6.244,0.353,23,105.6
20220905122615165_00000386.sum,2022-09-05T12:26:14.727,29.683122,102.127693,12.771,5.676,7.245,0.254,8,152.6
20220905122735583_00000387.sum,2022-09-05T12:27:35.210,29.501091,102.127714,12.904,1.427,5.188,0.360,26,101.2
20220905123017836_00000388.sum,2022-09-05T12:30:17.508,29.396892,102.178939,13.352,1.647,6.770,0.266,19,139.0
20220905123202155_00000389.sum,2022-09-05T12:32:01.765,29.389598,102.176292,14.097,1.242,5.914,0.251,23,100.5
20220905123637889_00000390.sum,2022-09-05T12:36:37.504,29.453835,102.150101,14.069,2.068,9.386,0.256,14,137.1
20220905123808930_00000391.sum,2022-09-05T12:38:08.426,29.634533,102.011017,13.235,3.094,5.954,0.263,11,186.4
20220905123909596_00000392.sum,2022-09-05T12:39:09.212,29.389727,102.187864,13.735,2.293,7.094,0.297,16,155.7
20220905124003844_00000393.sum,2022-09-05T12:40:03.554,29.420141,102.185918,16.146,1.482,6.997,0.352,26,106.3
20220905124317614_00000394.sum,2022-09-05T12:43:17.263,29.533649,101.926477,12.347,1.365,4.786,0.303,22,76.4
20220905124453229_00000395.sum,2022-09-05T12:44:52.665,29.444752,102.144974,13.719,2.107,7.800,0.296,15,128.0
20220905124551330_00000396.sum,2022-09-05T12:45:51.018,29.436684,102.168254,13.205,1.427,4.865,0.327,27,103.9
20220905124709980_00000397.sum,2022-09-05T12:47:09.383,29.630567,102.009161,9.467,2.479,5.859,0.236,11,77.8
20220905124717006_00000398.sum,2022-09-05T12:47:16.632,29.439746,102.159318,13.313,1.824,7.661,0.309,20,102.5
20220905124812315_00000399.sum,2022-09-05T12:48:11.739,29.534187,101.915695,12.124,2.082,5.711,0.248,12,161.1
20220905124953675_00000400.sum,2022-09-05T12:49:53.501,29.802485,102.015927,10.283,2.414,5.591,0.276,12,120.3
20220905125021893_00000401.sum,2022-09-05T12:50:21.087,29.746210,101.865651,22.661,20.516,28.131,0.216,7,195.7
20220905125159947_00000402.sum,2022-09-05T12:51:59.193,29.440208,102.176223,11.783,2.186,6.914,0.377,19,105.8
20220905125247823_00000403.sum,2022-09-05T12:52:47.270,29.308589,102.166528,10.452,2.336,7.193,0.206,10,130.5
20220905125339062_00000404.sum,2022-09-05T12:53:38.549,29.458047,102.159914,16.070,1.868,8.407,0.349,21,139.5
20220905125452325_00000405.sum,2022-09-05T12:54:51.872,29.691462,102.077829,13.877,2.246,3.385,0.283,15,95.8
20220905125621800_00000406.sum,2022-09-05T12:56:21.553,29.406718,102.171426,14.359,1.591,6.302,0.279,17,102.1
20220905125710928_00000407.sum,2022-09-05T12:57:10.424,29.784578,102.016318,12.448,1.775,8.211,0.233,17,110.3
20220905125808111_00000408.sum,2022-09-05T12:58:07.779,29.409939,102.174574,19.157,1.624,8.836,0.327,20,103.1
20220905125839601_00000409.sum,2022-09-05T12:58:39.280,29.426809,102.165146,13.130,1.650,7.443,0.238,14,102.5
20220905125927713_00000410.sum,2022-09-05T12:59:27.260,29.798271,102.017724,10.716,1.456,3.853,0.309,24,76.1
